STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,BUSINESS_DEVELOPMENT_STAGE,Business development stage,UNIT_MEASURE,Unit of measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency,DECIMALS,Decimals
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,HRV,Croatia,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2012,,3.8636534222516246,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,HRV,Croatia,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2019,,0.7395079830398736,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,HRV,Croatia,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2020,,0.968290182487613,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,HRV,Croatia,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2022,,5.025471949285512,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,ROU,Romania,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2015,,1.5254581838902674,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,AUT,Austria,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2007,,9.421954290720057,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,AUT,Austria,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2010,,7.991406810622794,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,AUT,Austria,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2012,,11.78922085943831,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,AUT,Austria,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2015,,11.215843950650548,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,BEL,Belgium,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2007,,7.231395897665855,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,BEL,Belgium,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2021,,21.49941571446018,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,BEL,Belgium,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2022,,21.186127663719457,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,CZE,Czechia,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2013,,3.455550651553462,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,CZE,Czechia,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2015,,1.3234935516552926,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,CZE,Czechia,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2019,,6.233357192320326,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,DNK,Denmark,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2011,,7.262665714012492,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,DNK,Denmark,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2016,,7.9525343122253105,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,DNK,Denmark,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2017,,5.094082615911415,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,DNK,Denmark,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2019,,11.602468871164225,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,DNK,Denmark,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2022,,60.28238025849713,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,EST,Estonia,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2018,,4.29804849511735,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,FIN,Finland,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2015,,9.334043510347016,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,FIN,Finland,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2016,,12.939664128405012,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,FIN,Finland,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2017,,21.155064884311436,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,FIN,Finland,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2022,,66.21976335364403,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,FRA,France,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2007,,12.720393425871668,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,FRA,France,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2012,,26.68044833779951,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,FRA,France,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2013,,51.39058474806239,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,FRA,France,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2014,,57.17288126046031,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,FRA,France,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2016,,124.84179033873723,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,FRA,France,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2017,,110.171252774963,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,FRA,France,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2018,,139.88562006848895,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,FRA,France,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2019,,126.27880651389971,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,FRA,France,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2020,,194.39658008211012,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,FRA,France,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2022,,104.80687746067849,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,DEU,Germany,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2008,,127.80235540900037,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,DEU,Germany,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2011,,57.70197375078625,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,DEU,Germany,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2012,,40.63886784833306,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,DEU,Germany,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2014,,43.029542403220724,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,DEU,Germany,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2016,,63.21974160808051,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,DEU,Germany,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2017,,106.98519036556836,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,DEU,Germany,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2018,,84.00393933356396,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,DEU,Germany,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2019,,167.29119164098248,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,DEU,Germany,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2020,,137.60237503689294,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,DEU,Germany,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2021,,247.5025906152347,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,GRC,Greece,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2014,,3.379254291256792,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,GRC,Greece,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2022,,7.801173885973259,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,HUN,Hungary,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2012,,0.3617065549866683,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,HUN,Hungary,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2021,,23.974086916793997,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,IRL,Ireland,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2017,,55.930978106993486,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,IRL,Ireland,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2018,,10.549254028238773,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,IRL,Ireland,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2019,,19.66733113449137,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,IRL,Ireland,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2020,,15.168878262911619,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,IRL,Ireland,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2022,,40.123933294633794,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,ITA,Italy,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2009,,11.017302694426743,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,ITA,Italy,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2014,,14.599692159799513,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,ITA,Italy,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2020,,29.709114633542367,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LVA,Latvia,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2020,,1.671375560475629,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LTU,Lithuania,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2013,,3.2162576366239772,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LTU,Lithuania,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2019,,2.855566764978172,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LUX,Luxembourg,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2017,,0.04746920294248958,,A,Normal value,6,Millions,USD,US dollar,2,Two
